date,adj_close
2023-12-26,128.26148986816406
2023-12-27,128.3390350341797
2023-12-28,128.7461700439453
2023-12-29,127.8349380493164
2024-01-02,127.38903045654295
2024-01-03,125.46961212158205
2024-01-04,125.25634765625
2024-01-05,125.64410400390624
2024-01-08,127.1951675415039
2024-01-09,126.6038055419922
2024-01-10,126.80738830566406
2024-01-11,126.4681167602539
2024-01-12,126.22573852539062
2024-01-16,125.45992279052734
2024-01-17,124.40326690673828
2024-01-18,125.0721664428711
2024-01-19,126.16758728027344
2024-01-22,127.1951675415039
2024-01-23,127.10789489746094
2024-01-24,126.3517608642578
2024-01-25,127.4762725830078
2024-01-26,127.60228729248048
2024-01-29,128.7655487060547
2024-01-30,128.6104736328125
2024-01-31,126.68134307861328
2024-02-01,128.2905731201172
2024-02-02,128.3390350341797
2024-02-05,127.04005432128906
2024-02-06,127.92219543457033
2024-02-07,128.4844207763672
2024-02-08,128.988525390625
2024-02-09,129.2599639892578
2024-02-12,130.09365844726562
2024-02-13,127.81558227539062
2024-02-14,129.3278350830078
2024-02-15,130.97581481933594
2024-02-16,130.180908203125
2024-02-20,129.53138732910156
2024-02-21,129.59927368164062
2024-02-22,131.2278594970703
2024-02-23,130.9176483154297
2024-02-26,131.19874572753906
2024-02-27,131.78042602539062
2024-02-28,131.6543731689453
2024-02-29,132.75949096679688
2024-03-01,133.5253448486328
2024-03-04,133.85494995117188
2024-03-05,132.8370819091797
2024-03-06,134.04881286621094
2024-03-07,135.03761291503906
2024-03-08,134.77586364746094
2024-03-11,134.70799255371094
2024-03-12,135.30905151367188
2024-03-13,135.49322509765625
2024-03-14,134.03912353515625
2024-03-15,133.70950317382812
2024-03-18,134.03912353515625
2024-03-19,134.90187072753906
2024-03-20,136.22027587890625
2024-03-21,137.3325958251953
2024-03-22,136.45675659179688
2024-03-25,136.23294067382812
2024-03-26,136.1356201171875
2024-03-27,137.78997802734375
2024-03-28,138.47116088867188
2024-04-01,137.5466766357422
2024-04-02,136.17453002929688
2024-04-03,136.4762420654297
2024-04-04,134.94833374023438
2024-04-05,135.892333984375
2024-04-08,136.2718505859375
2024-04-09,136.68057250976562
2024-04-10,134.54934692382812
2024-04-11,134.79263305664062
2024-04-12,132.03858947753906
2024-04-15,130.8415985107422
2024-04-16,130.40370178222656
2024-04-17,129.53758239746094
2024-04-18,129.51809692382812
2024-04-19,129.44998168945312
2024-04-22,130.67617797851562
2024-04-23,132.1748504638672
2024-04-24,131.9996795654297
2024-04-25,131.85369873046875
2024-04-26,132.35972595214844
2024-04-29,133.1285400390625
2024-04-30,131.1238250732422
2024-05-01,130.66644287109375
2024-05-02,131.62014770507812
2024-05-03,133.021484375
2024-05-06,133.86813354492188
2024-05-07,134.15037536621094
2024-05-08,134.05303955078125
2024-05-09,135.15274047851562
2024-05-10,135.2013702392578
2024-05-13,135.14297485351562
2024-05-14,135.9020538330078
2024-05-15,137.3034210205078
2024-05-16,136.63192749023438
2024-05-17,136.9141387939453
2024-05-20,137.1282501220703
2024-05-21,136.89468383789062
2024-05-22,136.10643005371094
2024-05-23,134.27685546875
2024-05-24,135.327880859375
2024-05-28,134.3157958984375
2024-05-29,132.84629821777344
2024-05-30,133.07017517089844
2024-05-31,134.29632568359375
2024-06-03,133.5469970703125
2024-06-04,133.20640563964844
2024-06-05,134.27685546875
2024-06-06,133.99464416503906
2024-06-07,133.5372772216797
2024-06-10,133.97518920898438
2024-06-11,133.50955200195312
2024-06-12,134.42715454101562
2024-06-13,133.7536163330078
2024-06-14,132.99220275878906
2024-06-17,133.8609619140625
2024-06-18,134.24166870117188
2024-06-20,134.1050262451172
2024-06-21,134.36856079101562
2024-06-24,135.0518798828125
2024-06-25,134.33929443359375
2024-06-26,133.8121795654297
2024-06-27,134.06597900390625
2024-06-28,134.25143432617188
2024-07-01,133.1093292236328
2024-07-02,133.8121795654297
2024-07-03,133.91954040527344
2024-07-05,133.84146118164062
2024-07-08,134.15382385253906
2024-07-09,133.83169555664062
2024-07-10,134.9250030517578
2024-07-11,136.3111572265625
2024-07-12,137.86322021484375
2024-07-15,137.91204833984375
2024-07-16,140.2743682861328
2024-07-17,139.2591552734375
2024-07-18,137.90228271484375
2024-07-19,137.24827575683594
2024-07-22,138.32203674316406
2024-07-23,137.99989318847656
2024-07-24,135.93045043945312
2024-07-25,136.23304748535156
2024-07-26,138.1560821533203
2024-07-29,138.29273986816406
2024-07-30,139.08343505859375
2024-07-31,139.77650451660156
2024-08-01,137.6680145263672
2024-08-02,135.06166076660156
2024-08-05,131.81103515625
2024-08-06,133.19717407226562
2024-08-07,132.55291748046875
2024-08-08,134.9835662841797
2024-08-09,135.2178497314453
2024-08-12,134.82737731933594
2024-08-13,136.82850646972656
2024-08-14,136.64303588867188
2024-08-15,138.7320098876953
2024-08-16,139.33726501464844
2024-08-19,140.5183868408203
2024-08-20,139.82534790039062
2024-08-21,140.9772186279297
2024-08-22,140.42076110839844
2024-08-23,142.33404541015625
2024-08-26,142.08999633789062
2024-08-27,142.29501342773438
2024-08-28,141.6800537109375
2024-08-29,142.2364501953125
2024-08-30,143.33949279785156
2024-09-03,141.16265869140625
2024-09-04,140.83079528808594
2024-09-05,140.05958557128906
2024-09-06,138.47821044921875
2024-09-09,139.79605102539062
2024-09-10,139.65939331054688
2024-09-11,140.28411865234375
2024-09-12,141.2310028076172
2024-09-13,142.6073760986328
2024-09-16,143.55426025390625
2024-09-17,143.8178253173828
2024-09-18,143.39805603027344
2024-09-19,145.36990356445312
2024-09-20,144.4132843017578
