date,adj_close
2023-12-26,144.30389404296875
2023-12-27,144.57809448242188
2023-12-28,144.5359344482422
2023-12-29,144.18319702148438
2024-01-02,143.1346893310547
2024-01-03,142.21359252929688
2024-01-04,141.71380615234375
2024-01-05,141.84121704101562
2024-01-08,143.93820190429688
2024-01-09,143.83042907714844
2024-01-10,144.6927490234375
2024-01-11,145.04550170898438
2024-01-12,145.39828491210938
2024-01-16,144.77113342285156
2024-01-17,144.19297790527344
2024-01-18,145.66285705566406
2024-01-19,147.77943420410156
2024-01-22,148.2987823486328
2024-01-23,147.9656219482422
2024-01-24,148.23020935058594
2024-01-25,148.66134643554688
2024-01-26,148.30862426757812
2024-01-29,149.6608428955078
2024-01-30,149.6608428955078
2024-01-31,147.47567749023438
2024-02-01,149.239501953125
2024-02-02,151.19931030273438
2024-02-05,151.11114501953125
2024-02-06,151.3756866455078
2024-02-07,153.14932250976562
2024-02-08,153.51187133789062
2024-02-09,154.47218322753906
2024-02-12,154.46238708496094
2024-02-13,152.54177856445312
2024-02-14,154.0900421142578
2024-02-15,154.98175048828125
2024-02-16,153.80587768554688
2024-02-20,152.6593475341797
2024-02-21,152.90435791015625
2024-02-22,156.8435516357422
2024-02-23,157.03953552246094
2024-02-26,156.892578125
2024-02-27,156.88275146484375
2024-02-28,156.53977966308594
2024-02-29,157.0591278076172
2024-03-01,159.116943359375
2024-03-04,158.9993438720703
2024-03-05,157.27471923828125
2024-03-06,158.42120361328125
2024-03-07,160.27325439453125
2024-03-08,158.36241149902344
2024-03-11,157.92144775390625
2024-03-12,160.22421264648438
2024-03-13,159.98904418945312
2024-03-14,159.73426818847656
2024-03-15,158.23501586914062
2024-03-18,159.12673950195312
2024-03-19,160.0576171875
2024-03-20,161.62550354003906
2024-03-21,162.48484802246094
2024-03-22,161.64022827148438
2024-03-25,161.0116729736328
2024-03-26,160.3928985595703
2024-03-27,161.22772216796875
2024-03-28,161.41433715820312
2024-04-01,160.94290161132812
2024-04-02,159.94114685058594
2024-04-03,159.99021911621094
2024-04-04,157.7313232421875
2024-04-05,159.6366729736328
2024-04-08,159.5384521484375
2024-04-09,159.55812072753906
2024-04-10,158.00633239746094
2024-04-11,159.41078186035156
2024-04-12,157.2893524169922
2024-04-15,155.34474182128906
2024-04-16,155.4920654296875
2024-04-17,154.40187072753906
2024-04-18,154.06793212890625
2024-04-19,151.7991943359375
2024-04-22,153.0956268310547
2024-04-23,154.85365295410156
2024-04-24,154.74562072753906
2024-04-25,154.2742156982422
2024-04-26,156.20899963378906
2024-04-29,156.13043212890625
2024-04-30,154.15634155273438
2024-05-01,153.40011596679688
2024-05-02,154.5590057373047
2024-05-03,156.3465118408203
2024-05-06,158.45809936523438
2024-05-07,158.9687957763672
2024-05-08,158.9687957763672
2024-05-09,159.48934936523438
2024-05-10,160.02951049804688
2024-05-13,159.93130493164062
2024-05-14,160.63845825195312
2024-05-15,163.24110412597656
2024-05-16,162.61256408691406
2024-05-17,162.58306884765625
2024-05-20,163.1331024169922
2024-05-21,163.2803955078125
2024-05-22,162.77952575683594
2024-05-23,162.3866424560547
2024-05-24,163.5455780029297
2024-05-28,163.9482421875
2024-05-29,162.64202880859375
2024-05-30,161.74827575683594
2024-05-31,162.77952575683594
2024-06-03,162.92684936523438
2024-06-04,163.31967163085938
2024-06-05,165.39199829101562
2024-06-06,165.3232421875
2024-06-07,165.14645385742188
2024-06-10,165.8143310546875
2024-06-11,166.5770263671875
2024-06-12,167.69895935058594
2024-06-13,168.15167236328125
