date,adj_close
2023-12-26,75.16482543945312
2023-12-27,75.30042266845703
2023-12-28,75.42631530761719
2023-12-29,75.57160186767578
2024-01-02,75.86214447021484
2024-01-03,75.68782043457031
2024-01-04,75.54254150390625
2024-01-05,75.40695190429688
2024-01-08,75.98805236816406
2024-01-09,75.84278869628906
2024-01-10,76.0364761352539
2024-01-11,75.9590072631836
2024-01-12,76.3270263671875
2024-01-16,76.10426330566406
2024-01-17,75.93963623046875
2024-01-18,76.31734466552734
2024-01-19,76.87906646728516
2024-01-22,77.01465606689453
2024-01-23,77.34394836425781
2024-01-24,77.00497436523438
2024-01-25,77.40205383300781
2024-01-26,77.46017456054688
2024-01-29,77.68291473388672
2024-01-30,77.94440460205078
2024-01-31,77.20835876464844
2024-02-01,78.08967590332031
2024-02-02,77.8185043334961
2024-02-05,77.35363006591797
2024-02-06,77.5085678100586
2024-02-07,77.8475570678711
2024-02-08,77.73133850097656
2024-02-09,77.8185043334961
2024-02-12,77.76039123535156
2024-02-13,77.1792984008789
2024-02-14,77.56668853759766
2024-02-15,78.10904693603516
2024-02-16,77.92504119873047
2024-02-20,77.88629913330078
2024-02-21,78.12841796875
2024-02-22,78.9322738647461
2024-02-23,79.213134765625
2024-02-26,78.84510803222656
2024-02-27,78.87415313720703
2024-02-28,78.9322738647461
2024-02-29,78.82573699951172
2024-03-01,79.213134765625
2024-03-04,79.30998229980469
2024-03-05,78.80636596679688
2024-03-06,79.3583984375
2024-03-07,79.64895629882812
2024-03-08,79.54241943359375
2024-03-11,79.82328033447266
2024-03-12,80.15257263183594
2024-03-13,80.04603576660156
2024-03-14,79.76517486572266
2024-03-15,79.60054016113281
2024-03-18,79.7845458984375
2024-03-19,80.26879119873047
2024-03-20,80.48185729980469
2024-03-21,80.63748931884766
2024-03-22,80.4332275390625
2024-03-25,80.1803207397461
2024-03-26,80.17059326171875
2024-03-27,81.1043930053711
2024-03-28,81.29894256591797
2024-04-01,81.00712585449219
2024-04-02,80.58885955810547
2024-04-03,80.404052734375
2024-04-04,79.70369720458984
2024-04-05,80.09278106689453
2024-04-08,80.04413604736328
2024-04-09,80.06359100341797
2024-04-10,79.2854232788086
2024-04-11,79.12005615234375
2024-04-12,78.26408386230469
2024-04-15,77.79719543457031
2024-04-16,77.73881530761719
2024-04-17,77.73881530761719
2024-04-18,77.816650390625
2024-04-19,78.3030014038086
2024-04-22,78.66290283203125
2024-04-23,78.95469665527344
2024-04-24,79.1297836303711
2024-04-25,79.00334930419922
2024-04-26,78.72126007080078
2024-04-29,79.06170654296875
2024-04-30,78.25434875488281
2024-05-01,78.14735412597656
2024-05-02,78.43917083740234
2024-05-03,78.8963394165039
2024-05-06,79.37297058105469
2024-05-07,79.87877655029297
2024-05-08,79.89823150634766
2024-05-09,80.3651351928711
2024-05-10,80.64722442626953
2024-05-13,80.64722442626953
2024-05-14,80.72503662109375
2024-05-15,81.26976013183594
2024-05-16,81.59074401855469
2024-05-17,81.77555847167969
2024-05-20,81.64911651611328
2024-05-21,81.60047149658203
2024-05-22,81.55184173583984
2024-05-23,80.61803436279297
2024-05-24,80.75421905517578
2024-05-28,79.98577117919922
2024-05-29,79.30488586425781
2024-05-30,79.44105529785156
2024-05-31,80.54022216796875
2024-06-03,80.32622528076172
2024-06-04,80.71531677246094
2024-06-05,80.90985107421875
2024-06-06,80.96820831298828
2024-06-07,80.82229614257812
2024-06-10,81.00712585449219
2024-06-11,80.93976593017578
2024-06-12,80.85189819335938
2024-06-13,80.8421401977539
2024-06-14,80.90072631835938
2024-06-17,81.53526306152344
2024-06-18,81.69146728515625
2024-06-20,82.14054107666016
2024-06-21,82.1307601928711
2024-06-24,82.61888885498047
2024-06-25,82.21863555908203
2024-06-26,81.87696075439453
2024-06-27,82.05268096923828
2024-06-28,81.96481323242188
2024-07-01,81.76956939697266
2024-07-02,82.02338409423828
2024-07-03,81.87696075439453
2024-07-05,82.12100982666016
2024-07-08,82.1795883178711
2024-07-09,82.01362609863281
2024-07-10,82.65794372558594
2024-07-11,82.99961853027344
2024-07-12,83.62442016601562
2024-07-15,83.74156188964844
2024-07-16,84.56159973144531
2024-07-17,84.72755432128906
2024-07-18,84.25896453857422
2024-07-19,83.61465454101562
2024-07-22,83.99539184570312
2024-07-23,83.58536529541016
2024-07-24,83.28273010253906
2024-07-25,83.41940307617188
2024-07-26,84.32730865478516
2024-07-29,84.43468475341797
2024-07-30,84.70802307128906
2024-07-31,84.97162628173828
2024-08-01,85.02042388916016
2024-08-02,84.82518005371094
2024-08-05,82.93128204345703
2024-08-06,83.46821594238281
2024-08-07,83.44869232177734
2024-08-08,84.54207611083984
2024-08-09,84.75685119628906
2024-08-12,84.63970184326172
2024-08-13,85.34258270263672
2024-08-14,85.8892822265625
2024-08-15,86.49454498291016
2024-08-16,86.77764892578125
2024-08-19,87.3243408203125
2024-08-20,87.39268493652344
2024-08-21,87.82223510742188
2024-08-22,87.60746765136719
2024-08-23,88.10533905029297
2024-08-26,88.17366790771484
2024-08-27,88.34939575195312
2024-08-28,88.24201202392578
2024-08-29,88.5348892211914
2024-08-30,89.14990997314453
2024-09-03,88.65203094482422
2024-09-04,88.71060943603516
2024-09-05,88.06629180908203
2024-09-06,87.19744110107422
2024-09-09,87.97843170166016
2024-09-10,88.18344116210938
2024-09-11,88.0955810546875
2024-09-12,88.61297607421875
2024-09-13,89.16942596435547
2024-09-16,89.63803100585938
2024-09-17,89.12063598632812
2024-09-18,88.68131256103516
2024-09-19,89.1108627319336
2024-09-20,89.12063598632812
2024-09-23,89.48182678222656
2024-09-24,89.29634857177734
2024-09-25,88.93156433105469
2024-09-26,89.19632720947266
2024-09-27,89.30419921875
2024-09-30,89.53954315185547
2024-10-01,89.38263702392578
2024-10-02,89.2159423828125
2024-10-03,88.91194915771484
2024-10-04,89.33361053466797
2024-10-07,88.36280059814453
2024-10-08,89.07864379882812
2024-10-09,89.85332489013672
2024-10-10,89.5787582397461
2024-10-11,90.22596740722656
2024-10-14,90.82413482666016
2024-10-15,90.45149993896484
2024-10-16,90.902587890625
2024-10-17,91.04966735839844
2024-10-18,91.0692901611328
2024-10-21,90.65743255615234
2024-10-22,90.30441284179688
2024-10-23,90.11810302734376
2024-10-24,89.79450225830078
2024-10-25,89.23554229736328
2024-10-28,89.38263702392578
2024-10-29,89.29438018798828
2024-10-30,88.88253021240234
2024-10-31,88.24512481689453
2024-11-01,88.22551727294922
2024-11-04,88.19610595703125
2024-11-05,88.97078704833984
2024-11-06,90.65743255615234
2024-11-07,90.8339385986328
2024-11-08,91.65765380859376
2024-11-11,91.53016662597656
2024-11-12,91.33404541015624
2024-11-13,91.33404541015624
2024-11-14,90.34363555908205
2024-11-15,89.38263702392578
2024-11-18,89.71604919433594
2024-11-19,89.5983657836914
2024-11-20,90.18675231933594
2024-11-21,91.15753936767578
2024-11-22,91.64784240722656
2024-11-25,92.05970001220705
2024-11-26,92.736328125
2024-11-27,92.6088409423828
2024-11-29,92.71672058105467
2024-12-02,92.33428192138672
2024-12-03,92.00086212158205
2024-12-04,92.24602508544922
2024-12-05,92.0499038696289
2024-12-06,91.71648406982422
2024-12-09,90.91239166259766
2024-12-10,90.60840606689452
2024-12-11,90.41227722167967
2024-12-12,90.1573257446289
2024-12-13,89.88275909423828
2024-12-16,89.51992797851562
2024-12-17,89.1239013671875
2024-12-18,87.23247528076172
2024-12-19,87.2718734741211
2024-12-20,88.1092300415039
2024-12-23,88.07968139648438
2024-12-24,88.7298583984375
2024-12-26,88.76925659179688
2024-12-27,88.33580780029297
2024-12-30,87.39994812011719
2024-12-31,87.46890258789062
2025-01-02,87.34083557128906
2025-01-03,87.77428436279297
2025-01-06,87.29158020019531
2025-01-07,87.13395690917969
2025-01-08,87.67577362060547
2025-01-10,86.37541961669922
2025-01-13,86.85812377929688
2025-01-14,87.32112884521484
2025-01-15,87.85310363769531
2025-01-16,88.37521362304688
2025-01-17,88.51313018798828
2025-01-21,89.35047912597656
2025-01-22,89.2913818359375
2025-01-23,89.59675598144531
2025-01-24,89.58692169189453
2025-01-27,90.53262329101562
2025-01-28,90.27649688720705
2025-01-29,90.15827941894533
2025-01-30,91.0251922607422
2025-01-31,90.58187866210938
2025-02-03,90.99564361572266
2025-02-04,90.96607971191406
2025-02-05,91.72461700439452
2025-02-06,91.73448181152344
2025-02-07,91.33057403564452
2025-02-10,91.71477508544922
2025-02-11,91.84284210205078
2025-02-12,91.46849060058594
2025-02-13,92.29600524902344
2025-02-14,91.56700134277344
2025-02-18,91.77388763427734
2025-02-19,92.3551025390625
2025-02-20,92.33539581298828
2025-02-21,91.67536163330078
2025-02-24,92.1285171508789
2025-02-25,92.6801986694336
2025-02-26,91.9906005859375
2025-02-27,91.92164611816406
2025-02-28,93.16290283203124
2025-03-03,93.01512908935548
2025-03-04,91.94135284423828
2025-03-05,92.29600524902344
2025-03-06,91.69507598876952
2025-03-07,92.42405700683594
2025-03-10,91.76403045654295
2025-03-11,90.48336791992188
2025-03-12,89.78392791748047
2025-03-13,89.59675598144531
2025-03-14,90.62128448486328
2025-03-17,91.86254119873048
2025-03-18,91.38309478759766
2025-03-19,91.79828643798828
2025-03-20,91.48194885253906
2025-03-21,91.36331939697266
2025-03-24,91.97622680664062
2025-03-25,91.78840637207033
2025-03-26,92.07508087158205
2025-03-27,92.4013214111328
2025-03-28,91.67965698242188
2025-03-31,92.58914184570312
2025-04-01,92.51994323730467
2025-04-02,92.707763671875
2025-04-03,91.62034606933594
2025-04-04,86.20299530029297
2025-04-07,85.22431945800781
2025-04-08,84.443359375
2025-04-09,88.83258819580078
2025-04-10,87.60676574707031
2025-04-11,88.95121765136719
2025-04-14,90.06829833984375
2025-04-15,89.81126403808594
2025-04-16,88.80293273925781
2025-04-17,89.01053619384766
2025-04-21,87.19155883789062
2025-04-22,89.00064086914062
2025-04-23,89.33676147460938
2025-04-24,89.8705825805664
2025-04-25,89.77172088623047
2025-04-28,90.10784149169922
2025-04-29,90.80972290039062
2025-04-30,91.48194885253906
2025-05-01,90.85914611816406
2025-05-02,91.76863098144533
2025-05-05,91.68954467773438
2025-05-06,91.29412078857422
2025-05-07,91.7587432861328
2025-05-08,91.3435516357422
2025-05-09,91.07662963867188
2025-05-12,91.77851104736328
2025-05-13,91.10629272460938
2025-05-14,90.43406677246094
2025-05-15,92.0157699584961
2025-05-16,92.89559936523438
2025-05-19,93.310791015625
2025-05-20,93.16250610351562
2025-05-21,91.93669128417967
2025-05-22,91.50171661376952
2025-05-23,91.36331939697266
